split_1	split_2	split_3
40283	26986	47482
40286	36041	4715
40287	20553	15897
40289	36116	36433
40291	14032	24990
40292	39274	23255
40293	46503	12921
40294	26451	1010
40296	15225	46886
40297	24197	13544
40300	28993	3067
40301	4470	47264
40302	29011	22862
40303	44292	18016
40304	35833	15386
40307	16740	38027
40308	31188	30242
40310	47100	19194
40312	21159	10766
40313	2731	16302
40315	7473	25865
40317	41130	35109
40318	45511	23929
40319	24040	45269
40321	21016	45293
40322	60	24031
40323	47591	14485
40324	19336	11400
40325	24261	18402
40326	7221	15480
40328	17103	42985
40332	38122	32446
40333	16905	43661
40335	13902	48835
40336	20954	24186
40338	20446	46090
40339	39211	3778
40340	6624	27385
40343	25472	2800
40344	16523	17124
40345	18285	11879
40346	2614	2133
40354	4086	5710
40355	11623	9911
40356	3134	29233
40357	16043	45911
40358	12245	15093
40365	33893	41332
40366	25647	28423
40367	13028	4240
40368	28802	7929
40370	5877	27170
40372	28981	4680
40375	45143	31372
40376	17208	6370
40378	11446	37984
40380	36727	43145
40381	29789	44334
40386	21478	15360
40387	1234	37065
40390	28815	42982
40391	39203	32630
40392	42028	21569
40394	24889	43118
40397	20858	23108
40398	5397	18991
40399	41479	42864
40405	35258	30181
40406	13420	28150
40408	17575	25189
40410	49632	40953
40411	3543	9327
40415	3487	35702
40416	40801	32960
40417	31194	31472
40418	19874	44244
40420	25947	39842
40421	39485	40813
40422	49281	41275
40425	37820	22745
40426	4623	22929
40428	28267	8382
40429	35999	6386
40430	49283	26697
40431	5605	41694
40432	25088	24311
40433	25634	31704
40435	38049	1043
40437	27644	21164
40439	29903	36843
40441	40708	32530
40443	15560	43431
40445	43683	7927
40447	23978	10571
40449	23158	31967
40450	37353	41670
40451	17784	2501
40452	12979	30841
40453	22727	8928
40454	27901	856
40455	35509	6142
40456	38813	44698
40458	16246	32345
40464	25107	44512
40466	5909	47578
40473	7897	4700
40475	17754	22296
40477	39785	26338
40478	26208	39998
40480	1803	23488
40484	26949	35672
40486	26834	43354
40491	23692	42106
40492	46918	13462
40494	23860	9624
40495	4585	23959
40497	37081	16366
40498	34619	37705
40501	31549	35286
40504	33511	27472
40506	23262	21333
40507	23429	15071
40508	11505	42530
40509	43285	48693
40511	42500	21914
40512	29700	40400
40513	17824	41241
40515	23904	15661
40518	2316	25071
40521	30213	26724
40522	12227	26782
40524	15940	1919
40525	11312	13376
40528	283	4963
40529	45695	31547
40530	26461	159
40532	29872	34709
40533	42954	15192
40535	31006	10934
40536	5294	12219
40537	43191	38463
40539	13220	9063
40542	25477	45752
40546	2885	3959
40547	10275	37922
40549	22492	5217
40550	16863	44547
40553	24573	31086
40556	19560	36199
40559	41817	46445
40560	456	46431
40562	38433	19169
40565	40972	843
40566	9584	9130
40567	18116	48630
40569	47554	21663
40570	43715	14084
40571	48228	12983
40572	40436	4459
40575	21579	22089
40576	8722	29757
40577	45551	19290
40582	12026	40686
40584	44003	32003
40588	16277	26858
40589	13621	34788
40593	44638	47903
40594	48995	37147
40595	5985	22353
40598	35552	45158
40602	47619	41897
40607	8174	32765
40609	37317	27153
40610	39510	17794
40611	14355	18869
40612	46484	37797
40613	31981	37609
40614	32391	40331
40615	32400	9507
40616	6203	7800
40619	23579	23161
40620	47491	25309
40624	40721	3774
40625	18640	43558
40626	49642	42923
40627	48215	35295
40628	46873	8158
40630	21536	26047
40631	44077	28888
40636	28655	35171
40637	10002	4645
40639	37488	30330
40640	42592	41169
40643	30531	30822
40646	8502	35092
40647	14401	47392
40648	47755	40365
40650	30723	5140
40654	46830	4536
40656	23283	38832
40661	41227	36454
40664	38754	38586
40665	12912	19990
40668	41425	23107
40674	27261	22376
40675	19303	399
40676	36230	49856
40677	17358	766
40678	17283	39100
40679	10945	21476
40682	4059	2750
40683	2115	20027
40684	12600	16631
40685	21889	36459
40686	11248	47846
40692	5956	2759
40694	9652	30451
40696	10454	13017
40697	40405	14827
40698	25246	24863
40703	10745	1266
40704	35896	5759
40707	42482	20752
40708	43948	19226
40709	21018	26747
40710	32942	8146
40712	17500	24660
40715	7182	2331
40716	36403	4685
40717	11085	41582
40718	5626	21733
40719	20838	31476
40722	21973	37850
40725	8510	16983
40726	35696	43939
40738	5239	44618
40739	10907	3254
40745	5914	41206
40747	45650	47665
40748	37507	19748
40750	18606	48554
40751	48088	46042
40752	12102	37360
40756	42703	5619
40760	29480	17205
40764	47142	27167
40768	31156	39779
40770	32471	48108
40775	46854	39554
40776	15187	43924
40781	9922	8076
40782	24175	36900
40784	18713	40059
40786	28831	40184
40787	4267	17945
40793	3692	6462
40794	43975	377
40803	24570	19459
40807	49173	40459
40809	33059	28084
40811	16385	49355
40813	10177	21547
40816	42211	32143
40817	41153	19695
40818	9092	7089
40821	19241	44367
40824	10101	35957
40825	44639	8385
40826	18341	17763
40827	15129	27535
40828	37553	16374
40834	12330	45201
40835	9161	19515
40836	15964	21196
40837	37121	30770
40839	27423	9192
40843	8487	35419
40844	3469	20298
40845	4760	9151
40846	11160	36362
40852	37583	40205
40853	26155	21647
40855	19870	13645
40856	26743	35399
40860	35028	3273
40868	32874	49691
40871	25149	17047
40873	5316	31138
40874	15009	7940
40876	26943	15940
40884	9693	12662
40885	28109	30596
40886	7578	34697
40888	48303	33092
40890	28745	44
40891	35663	16752
40893	14410	6535
40894	41539	30111
40895	6649	33902
40896	48532	18554
40897	24796	1313
40899	34423	32808
40900	8325	20847
40901	28600	14889
40902	32761	36895
40904	47018	5223
40914	31908	11491
40915	6361	49388
40918	30911	34717
40922	6316	28299
40923	30049	21806
40925	44637	28353
40926	25493	40562
40927	39918	12495
40929	16924	13369
40930	20019	21525
40932	4177	7
40933	604	21819
40934	21537	16270
40935	26998	28594
40939	40690	22047
40940	10732	25403
40942	38691	23323
40946	2817	45576
40947	22094	11215
40949	35236	22149
40950	19538	6474
40956	41073	8918
40960	39720	37936
40961	22101	10961
40962	39784	18576
40964	2758	34555
40967	48758	49024
40969	2080	23332
40973	49570	47294
40975	36558	28664
40976	15758	26153
40980	46293	1352
40981	19763	11255
40982	37905	730
40986	24383	15901
40989	21605	37292
40991	45279	8855
40992	46020	16030
40993	40260	36767
40994	9883	18704
40995	43701	30089
40997	5654	3324
41000	45529	32488
41004	15298	28074
41005	38492	40098
41006	37374	21312
41008	45639	33202
41009	46352	10680
41017	36754	10545
41018	17705	39205
41019	7672	42832
41021	46056	45347
41022	48109	44724
41023	23632	28234
41025	8795	37190
41030	737	13066
41031	15192	21978
41033	38667	42991
41035	49343	9293
41038	8046	8508
41042	24347	18649
41045	28131	19370
41047	5102	39893
41051	5492	30430
41054	3117	46438
41056	35596	876
41058	31744	37200
41059	11062	34930
41060	15749	24517
41063	9793	38660
41064	2802	6735
41069	20395	45924
41070	28796	20825
41074	12931	45170
41075	18764	523
41076	2585	13360
41077	32322	10868
41078	12428	11952
41079	14453	35337
41084	45068	44158
41086	13872	25431
41087	19544	35219
41088	16348	39545
41090	22620	30825
41092	21564	42969
41093	32459	13364
41095	24830	45155
41097	22927	30454
41098	35737	27454
41100	35503	44289
41101	41430	2090
41102	4683	5052
41103	28918	24953
41108	24643	14182
41112	22400	32358
41113	1061	6179
41114	30779	49224
41115	38199	37150
41117	34143	27542
41118	42490	35569
41119	13064	20165
41123	31149	39491
41127	8738	43494
41131	6659	43684
41139	7561	38728
41145	26767	25474
41146	10769	40370
41149	7143	38727
41151	17587	20196
41154	15543	42373
41155	46059	2965
41157	33031	1288
41158	26749	12240
41163	21835	34840
41164	2793	42141
41165	37711	31199
41166	12989	28620
41167	18889	9847
41180	13426	32028
41184	2013	11989
41185	27094	20604
41186	46496	47098
41187	3811	832
41188	24232	5314
41191	3201	13841
41192	31803	29269
41193	14446	45823
41194	42300	35716
41195	15451	36109
41199	36653	49104
41200	36647	17041
41203	46950	23536
41206	39124	18771
41207	35521	18993
41208	24477	24764
41209	357	35861
41210	34236	27046
41211	18538	46878
41212	13470	5768
41214	7906	13761
41217	48198	22821
41218	49716	36590
41219	28223	49749
41220	15748	32264
41227	44533	14259
41229	45603	18222
41232	1585	22023
41233	3044	39030
41235	34274	32092
41237	6132	16189
41238	27136	33323
41240	16934	42347
41244	43467	16517
41245	42949	43465
41248	8061	35014
41249	40842	27745
41252	10486	38418
41253	12036	46186
41254	29582	11693
41258	44263	22082
41259	12144	37056
41260	12850	20677
41261	30880	19664
41263	40026	42488
41264	32283	27487
41265	5160	12693
41266	36311	39771
41268	45887	6204
41272	44179	37836
41278	12145	46560
41279	46844	22371
41280	35119	19535
41283	7529	22075
41284	45648	43237
41285	12282	15378
41286	32603	29212
41290	8798	49083
41291	12543	1793
41293	44122	22827
41294	26950	45515
41295	23300	29435
41297	35673	27480
41298	5819	47500
41299	231	20073
41305	45880	11
41307	4127	38497
41308	33656	34125
41309	30979	11118
41311	1454	19843
41312	23814	2677
41315	17070	17729
41317	35908	41886
41318	44382	34324
41319	39434	47672
41320	27181	72
41327	26904	42936
41328	11133	24475
41329	38092	45320
41330	14745	48904
41331	6415	17510
41332	19721	16543
41334	7902	44095
41336	2833	6306
41337	3072	41246
41338	4510	7639
41339	17212	26840
41343	5417	281
41346	2300	34118
41349	13466	10456
41353	47300	24259
41354	38345	23851
41361	23598	42707
41362	5428	46825
41363	30581	27957
41364	20794	10782
41366	47423	25078
41367	32117	23697
41373	46997	32379
41378	27193	37676
41381	27175	41915
41382	22333	44845
41386	40942	1375
41387	32922	3325
41388	26213	44323
41391	21305	29394
41393	6158	8546
41395	48979	44205
41396	1520	45091
41397	28381	35017
41399	49141	24923
41400	49900	26206
41401	1653	22272
41402	8927	45081
41404	11290	20275
41410	44971	41938
41411	2259	4288
41412	34771	3609
41413	21621	27619
41416	31816	40918
41419	48589	123
41420	42497	47075
41421	31247	42631
41424	7861	36220
41425	49386	11351
41426	13596	35468
41427	26157	13657
41429	23991	11257
41431	5175	39898
41435	35306	31564
41437	41596	27281
41441	27979	46788
41443	18133	42065
41448	29685	5016
41449	13201	29062
41453	45446	14013
41457	5880	43150
41459	5662	41025
41460	7665	36142
41461	4023	33584
41462	38616	40506
41463	17407	20159
41464	34504	43116
41469	40012	20193
41471	46850	27751
41475	4439	22176
41479	14103	2282
41481	401	32871
41483	22206	44714
41488	45020	5074
41489	29629	2126
41495	34341	14115
41496	13455	26036
41497	35016	21805
41499	48767	17845
41500	45871	42441
41502	18918	19077
41504	46265	25586
41506	28454	2724
41509	26503	48474
41510	39270	11758
41511	44300	36056
41512	1237	38688
41513	8388	37087
41514	49509	46153
41515	21544	14322
41518	40417	12191
41519	45040	43042
41520	6761	49934
41525	48240	46323
41526	14811	4812
41527	9444	3844
41528	9031	4297
41529	20128	13289
41533	1406	12252
41534	27161	11035
41536	15627	29418
41538	32851	6061
41540	6033	23318
41541	37217	34810
41543	10682	249
41545	40197	14360
41546	12620	14361
41547	12326	21078
41551	15510	4654
41552	12570	22269
41553	14140	29712
41554	36765	17864
41555	33078	21546
41557	44894	27288
41560	7808	18671
41562	37856	784
41565	41889	4720
41566	25537	13475
41567	19407	22751
41569	25179	17615
41570	42653	3804
41572	46973	48942
41574	46494	26455
41579	33107	4161
41582	7621	42196
41585	35736	24408
41588	38901	20160
41589	37976	26408
41590	8876	26817
41591	23921	34726
41593	43443	17684
41594	37090	25091
41596	20471	28463
41597	9715	33068
41599	25167	36659
41602	4837	43567
41603	2145	28752
41604	47152	6891
41605	15589	18941
41612	1111	8106
41613	28835	14725
41616	8345	5621
41620	28279	919
41622	6362	8991
41623	5313	35039
41624	19790	22694
41626	36859	20482
41630	35066	7891
41631	46554	13354
41632	3702	10082
41635	41062	36080
41636	22642	12879
41637	12649	36499
41638	21386	45754
41640	14024	5674
41644	14014	48841
41646	26622	28164
41648	33945	2269
41650	1525	35354
41651	18303	29658
41652	4136	8912
41654	3712	1637
41656	26582	41340
41658	38802	6990
41659	7472	11509
41663	7447	40134
41664	10048	19391
41666	15501	43127
41670	44970	34226
41677	13797	48933
41678	14760	22185
41679	1227	34720
41680	32355	19151
41684	96	14159
41686	29664	20899
41689	42994	1600
41692	5367	32561
41694	633	5443
41696	25825	44282
41702	4554	26904
41704	29323	8293
41706	29018	38482
41707	6667	2607
41708	4182	1439
41710	35033	46093
41713	41076	30573
41715	2174	11589
41718	14783	25118
41719	31809	7159
41720	23488	28422
41722	40821	26512
41729	21152	28929
41731	22978	39285
41732	35857	7842
41733	8453	9431
41737	24663	48048
41738	3406	43949
41741	43965	10147
41745	33730	15479
41749	1907	14504
41752	33503	22874
41755	43335	2454
41758	39493	42428
41759	35114	31190
41760	29769	36035
41762	37983	42656
41764	20303	20930
41769	33243	14223
41773	49079	36794
41774	35534	2781
41775	32396	35291
41776	17298	25127
41777	7054	31471
41779	17311	6051
41780	26150	8093
41781	40951	17280
41784	49320	36844
41786	40120	29131
41787	39358	13197
41788	12899	45230
41790	8800	38323
41791	43986	11784
41792	25318	37196
41793	16276	20647
41794	6528	20472
41799	35892	25591
41800	468	37772
41803	7238	35759
41807	15198	9535
41808	34844	47756
41810	6418	30544
41811	33467	20192
41814	5008	17971
41815	1458	43105
41816	26751	1670
41817	39302	15872
41819	14496	18815
41821	24258	11727
41823	1353	10219
41824	33223	17602
41826	23289	22730
41827	28260	46519
41829	49206	48464
41831	5147	31542
41832	23613	43136
41835	28791	9086
41838	16436	4213
41842	19727	27181
41845	34032	40700
41848	14464	46202
41849	48212	13562
41850	43603	44389
41852	9952	28743
41853	25518	29532
41855	34220	44982
41857	1959	36187
41859	464	36046
41861	8558	42668
41865	32833	40821
41867	8676	26129
41871	6433	30333
41872	2546	14028
41874	10911	8303
41878	39515	7441
41880	20360	47157
41881	23091	3555
41888	1441	30611
41889	38889	34584
41890	2437	47398
41893	9308	36628
41894	6474	33772
41895	28709	14165
41896	17422	109
41897	28701	37096
41898	5265	1447
41899	17927	8348
41900	20306	13405
41901	25508	5574
41903	33912	25934
41905	17999	48856
41906	7606	8018
41908	15415	27899
41910	7315	42753
41912	3946	18459
41914	16574	24300
41915	277	20846
41916	5412	44348
41919	10175	5965
41920	35176	1979
41921	22614	26291
41924	30178	21117
41925	2861	8847
41927	3405	13378
41928	6397	44096
41929	295	31737
41930	14740	16654
41933	14162	4069
41934	15323	37650
41935	48838	30389
41936	26659	19783
41940	42862	6096
41941	47168	39127
41944	5616	18685
41947	24334	30219
41948	19805	45806
41949	15476	45815
41953	21497	17896
41954	33138	1186
41955	41427	20494
41957	10259	19056
41959	39558	10226
41961	12441	33857
41962	21947	49669
41963	16238	17085
41964	24307	39132
41966	24446	43397
41968	10941	46035
41970	44485	31347
41971	28222	9702
41972	29220	6089
41973	1875	7804
41974	18888	13554
41975	46645	22537
41976	13808	3835
41977	849	3652
41981	28478	38973
41982	5981	1765
41983	16319	4447
41986	16583	37735
41987	35486	37160
41990	18867	19361
41995	47927	28121
41996	245	4477
41998	15113	33759
41999	38117	6993
42002	46203	47359
42003	34815	28961
42004	26700	23034
42007	12541	6268
42009	11073	17613
42010	9404	3015
42011	29168	31725
42013	1518	43967
42014	31642	44922
42016	29225	20867
42018	65	2869
42020	37153	8634
42023	33586	2019
42026	49915	14774
42029	40228	31933
42030	33538	47801
42033	28558	21257
42035	28090	18331
42037	15713	44485
42038	47870	22935
42039	19739	42324
42042	43860	46550
42048	49244	42669
42049	43072	15424
42052	10129	19052
42057	46620	97
42058	18026	4505
42059	17626	23463
42062	38205	26003
42063	46252	12699
42068	45486	7701
42069	27838	13991
42070	16240	5632
42072	14817	47197
42075	842	24115
42076	22805	17109
42077	28813	22943
42078	14090	32835
42079	17239	30925
42080	30073	13435
42081	18076	43550
42082	39613	11642
42083	24532	34533
42084	21479	9830
42087	48880	24833
42089	12052	48850
42091	25489	19766
42092	10340	29074
42098	2549	39526
42099	41166	31028
42101	48277	29441
42102	12006	39098
42103	39449	20299
42104	13443	4179
42108	24052	13137
42109	38354	1520
42111	12127	39216
42112	16641	32012
42114	43108	35539
42117	17097	1071
42120	7609	22574
42121	48115	13149
42122	8829	23694
42124	18424	49417
42127	16433	1853
42129	7305	41573
42130	8386	17979
42131	16805	4762
42134	2869	36195
42135	5669	6069
42139	21532	29448
42142	28583	2188
42143	3398	48080
42145	15556	8701
42146	45938	11709
42149	28172	26671
42155	31745	245
42156	47844	27831
42158	47551	43149
42160	11055	30593
42162	37347	24239
42164	25554	15849
42165	38783	43288
42169	25750	28428
42170	36947	46724
42175	744	37716
42176	40815	27890
42177	33299	8882
42180	38367	28380
42181	17987	40645
42182	13531	31268
42186	41024	6121
42188	788	44459
42189	49274	33154
42191	45442	9582
42192	1240	10257
42193	12612	42484
42196	24611	46454
42197	15902	32721
42200	48388	8473
42201	43777	19423
42202	17894	27997
42204	15466	27594
42206	45722	14955
42208	17530	24612
42216	24147	7355
42218	27517	6700
42219	30713	19075
42224	15929	9330
42225	48565	15398
42226	45001	2814
42232	33654	32196
42233	45252	28830
42235	42007	29120
42238	34024	8250
42241	1309	7360
42242	17094	12066
42244	11410	2268
42249	11326	42186
42251	18950	19180
42253	35602	8933
42254	956	23508
42256	18280	12016
42257	41816	14021
42258	49953	44154
42260	2320	32233
42262	40960	10577
42264	9364	26142
42265	35612	613
42266	9552	10380
42267	22719	5053
42268	37878	44000
42270	15528	21750
42271	30191	12674
42272	5496	38584
42274	17976	41180
42276	40783	12963
42277	24394	48634
42278	28339	4870
42280	22672	37770
42281	2973	15357
42282	34804	39021
42284	5058	33338
42285	14617	41614
42289	5216	47399
42294	23544	5527
42295	7599	416
42296	46632	33681
42299	5371	26310
42300	25673	7816
42301	28512	2676
42302	31826	1232
42304	25335	21987
42305	12160	48786
42306	30110	39868
42308	25719	39366
42309	45174	25949
42310	861	44078
42311	28623	3939
42317	17874	42341
42318	14912	1437
42320	11299	31255
42323	19184	40952
42324	29725	26939
42325	18468	2178
42328	47749	22229
